OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,GRMZM2G057459,GRMZM2G148807
KAKRNA24_L3Tip_Mo24W_ACAACG,L3Tip,L3Tip,Mo24W,Mo24W,282set_Mo24W,Mo24W,Mo24W:8042MABXX:3:D6,PI587144,0,14.36079
10343262_LMAN8_Mo44_CCGCAA,LMAN8,LMAN,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,0,18.40309
KAKRNA14_GShoot_Mo44_GGCCAA,GShoot,GShoot,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,0.37942,1.5177
KAKRNA2_10346259_GRoot_Mo44_CAGGAC,GRoot,GRoot,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,0.30514,3.66166
KAKRNA27_10346929_L3Tip_Mo44_GTGTAG,L3Tip,L3Tip,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,0,35.53018
KAKRNA26_L3Base_Mo44_GTGTAG,L3Base,L3Base,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,1.01341,3.54695
KAKRNA18_Kern_Mo44_TTCGAG,Kern,Kern,Mo44,Mo44,282set_Mo44,Mo44,Mo44:8042MABXX:3:C7,Ames28939,0,2.57869
10343262_LMAN8_Mo45_ATATCC,LMAN8,LMAN,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0,19.89795
10344826_LMAD8_Mo45_AAGCTC,LMAD8,LMAD,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0,18.89806
KAKRNA5_GShoot_Mo45_TTCGAG,GShoot,GShoot,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,1.48147,1.18518
KAKRNA6_10346261_GRoot_Mo45_TTCGAG,GRoot,GRoot,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0,2.61268
KAKRNA20_10346930_L3Base_Mo45_TTGGTA,L3Base,L3Base,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0.46429,1.39286
KAKRNA21_10346931_L3Tip_Mo45_TTGGTA,L3Tip,L3Tip,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0,6.24902
KAKRNA16_Kern_Mo45_AGTACT,Kern,Kern,Mo45,Mo45,282set_Mo45,Mo45,Mo45:8042MABXX:4:G11,PI583350,0,0.43781
10343262_LMAN8_Mo46_CTCATA,LMAN8,LMAN,Mo46,Mo46,282set_Mo46,Mo46,Mo46:8042MABXX:3:E4,PI583351,0.72465,21.01475
KAKRNA3_GShoot_Mo46_GTGTAG,GShoot,GShoot,Mo46,Mo46,282set_Mo46,Mo46,Mo46:8042MABXX:3:E4,PI583351,0.45134,0.67702
KAKRNA4_10346258_GRoot_Mo46_GTGTAG,GRoot,GRoot,Mo46,Mo46,282set_Mo46,Mo46,Mo46:8042MABXX:3:E4,PI583351,1.22641,0.3066
KAKRNA23_10346932_L3Base_Mo46_CCAATT,L3Base,L3Base,Mo46,Mo46,282set_Mo46,Mo46,Mo46:8042MABXX:3:E4,PI583351,0.78733,3.14934
KAKRNA24_L3Tip_Mo46_CCAATT,L3Tip,L3Tip,Mo46,Mo46,282set_Mo46,Mo46,Mo46:8042MABXX:3:E4,PI583351,0,18.41933
10343262_LMAN8_Mo47_GAAGTG,LMAN8,LMAN,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,1.44582,18.79564
10344823_LMAD8_Mo47_ATTGGT,LMAD8,LMAD,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0.37911,16.30177
KAKRNA14_GShoot_Mo47_CACTAA,GShoot,GShoot,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0,2.89006
KAKRNA2_10346259_GRoot_Mo47_ACGTCT,GRoot,GRoot,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0,1.12114
KAKRNA27_10346929_L3Tip_Mo47_CGCAAC,L3Tip,L3Tip,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0,10.16314
KAKRNA26_L3Base_Mo47_CGCAAC,L3Base,L3Base,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0.42665,2.55987
KAKRNA17_Kern_Mo47_AGACCA,Kern,Kern,Mo47,Mo47,282set_Mo47,Mo47,Mo47:8042MABXX:4:B2,PI583352,0,0.96451
KAKRNA5_GShoot_Mo_G_CCGCAA,GShoot,GShoot,Mo.G,MoG,282set_MoG,MoG,MoG:8042MABXX:3:A1,Ames27136,1.63953,1.63953
KAKRNA6_10346261_GRoot_Mo_G_CCGCAA,GRoot,GRoot,Mo.G,MoG,282set_MoG,MoG,MoG:8042MABXX:3:A1,Ames27136,0,0.84041
KAKRNA23_10346932_L3Base_Mo_G_TCAGGA,L3Base,L3Base,Mo.G,MoG,282set_MoG,MoG,MoG:8042MABXX:3:A1,Ames27136,1.75647,1.75647
KAKRNA24_L3Tip_Mo_G_TCAGGA,L3Tip,L3Tip,Mo.G,MoG,282set_MoG,MoG,MoG:8042MABXX:3:A1,Ames27136,0,3.99934
KAKRNA18_Kern_Mo_G_GCGCTG,Kern,Kern,Mo.G,MoG,282set_MoG,MoG,MoG:8042MABXX:3:A1,Ames27136,0,2.26141
10343927_LMAD26_Mp339_CTCCAT,LMAD26,LMAD,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0,38.54951
10344827_LMAN26_Mp339_GGTGAG,LMAN26,LMAN,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0,9.91026
KAKRNA5_GShoot_Mp339_ACCGTG,GShoot,GShoot,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0.65419,0.65419
KAKRNA6_10346261_GRoot_Mp339_ACCGTG,GRoot,GRoot,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,1.06403,0
KAKRNA20_10346930_L3Base_Mp339_CCTAAG,L3Base,L3Base,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0.70393,1.17322
KAKRNA21_10346931_L3Tip_Mp339_CCTAAG,L3Tip,L3Tip,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0.38863,20.20891
KAKRNA18_Kern_Mp339_AATGAA,Kern,Kern,Mp339,Mp339,282set_Mp339,Mp339,Mp339:8042MABXX:4:C12,PI543916,0,0.88177
10344823_GShoot_Mt42_CACACT,GShoot,GShoot,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,2.15509,5.7469
10344823_LMAD8_Mt42_GGCCAA,LMAD8,LMAD,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,0.53063,44.0421
10344825_GRoot_Mt42_CACACT,GRoot,GRoot,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,0,1.96447
10344826_LMAN8_Mt42_CTAGTC,LMAN8,LMAN,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,1.31473,17.74883
KAKRNA23_10346932_L3Base_Mt42_CCGACC,L3Base,L3Base,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,1.56456,5.31949
KAKRNA24_L3Tip_Mt42_CCGACC,L3Tip,L3Tip,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,1.25158,16.89632
KAKRNA17_Kern_Mt42_ATATCC,Kern,Kern,Mt42,Mt42,282set_Mt42,Mt42,Mt42:8042MABXX:3:G10,Ames20140,0,2.98588
10344823_LMAD8_N192_GATTGT,LMAD8,LMAD,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0,71.5022
10344823_LMid_N192_AAGCTC,L3Mid,L3Mid,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,2.97197,7.92526
10344825_L3Base_N192_AAGCTC,L3Base,L3Base,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0.58432,2.9216
10344826_LMAN8_N192_TTCCGC,LMAN8,LMAN,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0,13.9113
KAKRNA3_GShoot_N192_GACATC,GShoot,GShoot,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0.75436,2.26308
KAKRNA4_10346258_GRoot_N192_GACATC,GRoot,GRoot,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0.55982,2.23929
KAKRNA20_10346930_L3Base_N192_GGAGGT,L3Base,L3Base,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,1.22066,3.05164
KAKRNA21_10346931_L3Tip_N192_GGAGGT,L3Tip,L3Tip,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0.84483,26.18984
KAKRNA16_Kern_N192_ATACTG,Kern,Kern,N192,N192,282set_N192,N192,N192:8042MABXX:4:D11,PI550566,0,5.14018
10343264_LMAN26_N28Ht_GAGTCC,LMAN26,LMAN,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,0,23.83917
10343927_LMAD26_N28Ht_AAGCTC,LMAD26,LMAD,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,0,68.70612
KAKRNA5_GShoot_N28Ht_AAGCTC,GShoot,GShoot,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,0.27713,3.32552
KAKRNA6_10346261_GRoot_N28Ht_AAGCTC,GRoot,GRoot,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,1.5589,4.67669
KAKRNA27_10346929_L3Tip_N28Ht_TTGGTA,L3Tip,L3Tip,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,1.19261,29.81519
KAKRNA26_L3Base_N28Ht_TTGGTA,L3Base,L3Base,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,0,5.62076
KAKRNA16_Kern_N28Ht_CACTAA,Kern,Kern,N28Ht,N28Ht,282set_N28Ht,N28Ht,N28Ht:8042MABXX:4:C10,Ames27138,0,8.70536
10343927_LMAD26_NC222_GCATGG,LMAD26,LMAD,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,34.92593
10344827_LMAN26_NC222_CCAATT,LMAN26,LMAN,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,12.58143
KAKRNA5_GShoot_NC222_GCCACA,GShoot,GShoot,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,1.18628,2.96571
KAKRNA6_10346261_GRoot_NC222_GCCACA,GRoot,GRoot,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,4.12477,0
KAKRNA28_L3Base_NC222_CGCCTG,L3Base,L3Base,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,7.86566
KAKRNA28_L3Mid_NC222_ACCTAC,L3Mid,L3Mid,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,14.97509
KAKRNA28_L3Tip_NC222_TGACAC,L3Tip,L3Tip,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,31.94708
KAKRNA17_Kern_NC222_CGATCT,Kern,Kern,NC222,NC222,282set_NC222,NC222,NC222:8042MABXX:4:A8,Ames12729,0,1.64508
10343927_LMAD26_NC230_ACTCTT,LMAD26,LMAD,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,0,27.512
10344827_LMAN26_NC230_CAGCGT,LMAN26,LMAN,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,0,9.39148
KAKRNA5_GShoot_NC230_GTAGAA,GShoot,GShoot,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,1.17107,2.14697
KAKRNA6_10346261_GRoot_NC230_GTAGAA,GRoot,GRoot,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,1.73132,0.69253
KAKRNA23_10346932_L3Base_NC230_TACCTT,L3Base,L3Base,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,0,1.02846
KAKRNA24_L3Tip_NC230_TACCTT,L3Tip,L3Tip,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,0,14.11077
KAKRNA17_Kern_NC230_CCTGCT,Kern,Kern,NC230,NC230,282set_NC230,NC230,NC230:8042MABXX:2:B4,Ames12731,0,0.47987
10343927_LMAD26_NC232_TCAGGA,LMAD26,LMAD,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0,22.32344
10344827_LMAN26_NC232_TGCTAT,LMAN26,LMAN,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0.68249,27.98214
KAKRNA5_GShoot_NC232_CGAAGG,GShoot,GShoot,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0.42949,2.7917
KAKRNA6_10346261_GRoot_NC232_CGAAGG,GRoot,GRoot,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,2.85462,0.87835
KAKRNA27_10346929_L3Tip_NC232_CACTAA,L3Tip,L3Tip,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0,44.69611
KAKRNA26_L3Base_NC232_CACTAA,L3Base,L3Base,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0.50011,5.50124
KAKRNA17_Kern_NC232_GAACCT,Kern,Kern,NC232,NC232,282set_NC232,NC232,NC232:8042MABXX:3:D7,Ames12732,0,1.85842
10343264_LMAD26_NC236_GGTGAG,LMAD26,LMAD,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0,45.75778
10344827_LMAN26_NC236_TGCACG,LMAN26,LMAN,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0,18.61596
KAKRNA5_GShoot_NC236_AATAGC,GShoot,GShoot,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0.31587,2.2111
KAKRNA6_10346261_GRoot_NC236_AATAGC,GRoot,GRoot,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0.6406,5.1248
KAKRNA27_10346929_L3Tip_NC236_GCCACA,L3Tip,L3Tip,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,1.81163,30.79773
KAKRNA26_L3Base_NC236_GCCACA,L3Base,L3Base,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0.46491,3.02189
KAKRNA17_Kern_NC236_GCGAAT,Kern,Kern,NC236,NC236,282set_NC236,NC236,NC236:8042MABXX:4:B5,Ames12734,0.64625,3.87747
10343264_LMAD26_NC238_TGGCGA,LMAD26,LMAD,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,17.58366
10344827_LMAN26_NC238_GTCAGG,LMAN26,LMAN,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,6.02799
KAKRNA3_GShoot_NC238_CGGTTA,GShoot,GShoot,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0.95551,0.95551
KAKRNA4_10346258_GRoot_NC238_CGGTTA,GRoot,GRoot,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0.73623,1.10434
KAKRNA27_10346929_L3Tip_NC238_CAAGCA,L3Tip,L3Tip,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,7.05086
KAKRNA26_L3Base_NC238_CAAGCA,L3Base,L3Base,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0.57927,1.15854
KAKRNA17_Kern_NC238_TGCTAT,Kern,Kern,NC238,NC238,282set_NC238,NC238,NC238:8042MABXX:4:F1,Ames12735,0,0.52526
10343264_LMAN26_NC250_GATTGT,LMAN26,LMAN,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,11.40035
10343927_LMAD26_NC250_CAGCGT,LMAD26,LMAD,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.56429,63.76436
10344823_GShoot_NC250_CAGATG,GShoot,GShoot,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.83017,0.41508
10344825_GRoot_NC250_CAGATG,GRoot,GRoot,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,2.4536,1.05154
KAKRNA27_10346929_L3Tip_NC250_CGCGGA,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,47.76419
KAKRNA23_10346932_L3Base_NC250_TGCTAT,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,1.37666,1.83554
KAKRNA24_L3Tip_NC250_TGCTAT,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,11.95209
KAKRNA26_L3Base_NC250_CGCGGA,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.74772,1.99392
KAKRNA18_Kern_NC250_TCAGGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,1.59145
KAKRNA16_Kern_NC250_AACCGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0,0
10343927_LMAD26_NC258_TGTGCA,LMAD26,LMAD,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0,44.34038
10344827_LMAN26_NC258_CAACAG,LMAN26,LMAN,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0.53207,18.09034
KAKRNA5_GShoot_NC258_TCTTAA,GShoot,GShoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0.86507,2.01851
KAKRNA6_10346261_GRoot_NC258_TCTTAA,GRoot,GRoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,1.02142,4.08567
KAKRNA27_10346929_L3Tip_NC258_TGGCGA,L3Tip,L3Tip,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0,49.19507
KAKRNA26_L3Base_NC258_TGGCGA,L3Base,L3Base,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0.97506,5.85038
KAKRNA17_Kern_NC258_GGTGAG,Kern,Kern,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,0,4.79067
10343262_LMAN8_NC260_CCGACC,LMAN8,LMAN,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0,23.02362
KAKRNA3_GShoot_NC260_AGAATC,GShoot,GShoot,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0.77179,1.54358
KAKRNA4_10346258_GRoot_NC260_AGAATC,GRoot,GRoot,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,1.23532,2.47065
KAKRNA23_10346932_L3Base_NC260_CTCATA,L3Base,L3Base,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,2.44069,2.44069
KAKRNA24_L3Tip_NC260_CTCATA,L3Tip,L3Tip,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0,29.08873
KAKRNA17_Kern_NC260_CAGCGT,Kern,Kern,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0,2.35318
10343264_LMAN26_NC262_ACAGAT,LMAN26,LMAN,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,17.78366
10343927_LMAD26_NC262_AAGACA,LMAD26,LMAD,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,42.65939
10344823_GShoot_NC262_CTCTCG,GShoot,GShoot,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,1.0728,2.86079
10344825_GRoot_NC262_CTCTCG,GRoot,GRoot,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,1.04466,1.82815
KAKRNA27_10346929_L3Tip_NC262_CGCCTG,L3Tip,L3Tip,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,25.18519
KAKRNA26_L3Base_NC262_CGCCTG,L3Base,L3Base,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,4.07235
KAKRNA16_Kern_NC262_AATCCG,Kern,Kern,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,0.74118
10343262_LMAN8_NC264_ACCGTG,LMAN8,LMAN,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,1.28595,6.42973
10344826_LMAD8_NC264_AACGCC,LMAD8,LMAD,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,2.32854,26.39008
KAKRNA5_GShoot_NC264_ATGAAC,GShoot,GShoot,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,3.40901,1.13634
KAKRNA6_10346261_GRoot_NC264_ATGAAC,GRoot,GRoot,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.64757,1.9427
KAKRNA24_L3Tip_NC264_CGATCT,L3Tip,L3Tip,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.82105,0.82105
KAKRNA18_Kern_NC264_AACCGA,Kern,Kern,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.43664,1.30992
10343262_LMAN8_NC290A_GCTCGA,LMAN8,LMAN,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.35159,18.92226
10344826_LMAD8_NC290A_CAGCGT,LMAD8,LMAD,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0,33.07232
KAKRNA3_GShoot_NC290A_GTCAGG,GShoot,GShoot,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0.9548,4.45572
KAKRNA4_10346258_GRoot_NC290A_GTCAGG,GRoot,GRoot,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0.26975,1.07901
KAKRNA27_10346929_L3Tip_NC290A_TACCTT,L3Tip,L3Tip,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0,18.26934
KAKRNA26_L3Base_NC290A_TACCTT,L3Base,L3Base,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.50503,4.13883
KAKRNA18_Kern_NC290A_GTCAGG,Kern,Kern,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0,3.86348
10343262_LMAN8_NC294_TCAGGA,LMAN8,LMAN,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,1.06153,26.1843
10344826_LMAD8_NC294_CGATCT,LMAD8,LMAD,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0,58.52604
KAKRNA5_GShoot_NC294_AAGTGG,GShoot,GShoot,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,2.57671,1.71781
KAKRNA6_10346261_GRoot_NC294_AAGTGG,GRoot,GRoot,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0.86933,2.46311
KAKRNA27_10346929_L3Tip_NC294_TGTGCA,L3Tip,L3Tip,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0.74681,53.02364
KAKRNA26_L3Base_NC294_TGTGCA,L3Base,L3Base,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0.71881,0.71881
KAKRNA18_Kern_NC294_CTAGTC,Kern,Kern,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0.27562,4.40999
10343264_LMAD26_NC296_GCGCTG,LMAD26,LMAD,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0,12.09919
10344823_GShoot_NC296_GGAGGT,GShoot,GShoot,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,3.44202,2.45859
10344825_GRoot_NC296_GGAGGT,GRoot,GRoot,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0.7257,1.45141
10344827_LMAN26_NC296_CTCATA,LMAN26,LMAN,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0,4.84719
KAKRNA23_10346932_L3Base_NC296_AATGAA,L3Base,L3Base,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0.32948,0.65896
KAKRNA24_L3Tip_NC296_AATGAA,L3Tip,L3Tip,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0.42721,11.10738
KAKRNA18_Kern_NC296_CAGCGT,Kern,Kern,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0,0.42154
10343927_LMAD26_NC296A_GGTATA,LMAD26,LMAD,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,0.38267,10.332
10344827_LMAN26_NC296A_TGGATT,LMAN26,LMAN,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,0.29792,2.3834
KAKRNA5_GShoot_NC296A_GCATGG,GShoot,GShoot,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.27138,1.27138
KAKRNA6_10346261_GRoot_NC296A_GCATGG,GRoot,GRoot,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.10687,0.55344
KAKRNA23_10346932_L3Base_NC296A_AGAATC,L3Base,L3Base,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.91434,3.06294
KAKRNA24_L3Tip_NC296A_AGAATC,L3Tip,L3Tip,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.3196,5.2784
KAKRNA17_Kern_NC296A_GAAGTG,Kern,Kern,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,0,0.8306
KAKRNA27_10346929_L3Tip_NC298_GATCAC,L3Tip,L3Tip,NC298,NC298,282set_NC298,NC298,NC298:8042MABXX:2:C7,Ames27261,0,12.15184
