gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014451	2	0.932086505	0.270326712	L3Tip	Mp339
Zm00001d014456	55	25.63237888	8.595700495	L3Tip	Mp339
Zm00001d014458	44	20.5059031	6.137654325	L3Tip	Mp339
Zm00001d014451	4	1.584882425	0.459652676	GShoot	Mp339
Zm00001d014456	2	0.792441213	0.26574152	GShoot	Mp339
Zm00001d014458	48	19.0185891	5.692484018	GShoot	Mp339
Zm00001d014451	3	1.778826081	0.515900836	LMAD	Mt42
Zm00001d014456	105	62.25891284	20.87824039	LMAD	Mt42
Zm00001d014458	69	40.91299987	12.24573477	LMAD	Mt42
Zm00001d014451	8	2.362917965	0.685301034	GRoot	Mt42
Zm00001d014456	10	2.953647456	0.990492105	GRoot	Mt42
Zm00001d014458	39	11.51922508	3.447837497	GRoot	Mt42
Zm00001d014451	1	0.540001965	0.156613099	Kern	Mp339
Zm00001d014456	2	1.08000393	0.362174356	Kern	Mp339
Zm00001d014458	8	4.320015722	1.293030746	Kern	Mp339
Zm00001d014451	13	5.542139096	1.607348926	GShoot	Mt42
Zm00001d014456	21	8.952686233	3.002242197	GShoot	Mt42
Zm00001d014458	50	21.3159196	6.380101647	GShoot	Mt42
Zm00001d014451	2	1.155393041	0.335090789	L3Tip	Mo17
Zm00001d014456	32	18.48628866	6.199291973	L3Tip	Mo17
Zm00001d014458	140	80.8775129	24.20757644	L3Tip	Mo17
Zm00001d014451	10	3.193052852	0.926059412	L3Base	Mo17
Zm00001d014456	12	3.831663423	1.284930725	L3Base	Mo17
Zm00001d014458	67	21.39345411	6.403308623	L3Base	Mo17
Zm00001d014451	1	0.415755122	0.120578632	GRoot	Mo17
Zm00001d014456	4	1.663020487	0.55768628	GRoot	Mo17
Zm00001d014458	7	2.910285852	0.871082266	GRoot	Mo17
Zm00001d014451	5	2.291090639	0.664469443	GShoot	Mo17
Zm00001d014456	2	0.916436255	0.307322688	GShoot	Mo17
Zm00001d014458	29	13.2883257	3.977349807	GShoot	Mo17
Zm00001d014451	3	1.566269893	0.454254609	LMAN	B105
Zm00001d014456	73	38.1125674	12.78087438	LMAN	B105
Zm00001d014458	193	100.7633631	30.15964177	LMAN	B105
Zm00001d014451	11	5.993987182	1.738395354	LMAN	Mo17
Zm00001d014456	24	13.07779022	4.385576866	LMAN	Mo17
Zm00001d014458	154	83.91582055	25.11697712	LMAN	Mo17
Zm00001d014451	0	0	0	Kern	MS153
Zm00001d014456	10	4.101008207	1.375254261	Kern	MS153
Zm00001d014458	14	5.74141149	1.718470964	Kern	MS153
Zm00001d014451	4	2.746671696	0.79659852	LMAD	Mo18W
Zm00001d014456	73	50.12675844	16.80977815	LMAD	Mo18W
Zm00001d014458	34	23.34670941	6.98794056	LMAD	Mo18W
Zm00001d014451	0	0	0	Kern	Mo17
Zm00001d014456	4	2.092521171	0.701717361	Kern	Mo17
Zm00001d014458	7	3.661912049	1.096052694	Kern	Mo17
Zm00001d014451	9	3.19999865	0.928073854	GRoot	Ki44
Zm00001d014456	2	0.711110811	0.238467744	GRoot	Ki44
Zm00001d014458	17	6.044441895	1.809171474	GRoot	Ki44
Zm00001d014451	3	1.088254566	0.315619074	L3Base	MEF156-55-2
Zm00001d014456	21	7.617781964	2.554588184	L3Base	MEF156-55-2
Zm00001d014458	48	17.41207306	5.211635157	L3Base	MEF156-55-2
Zm00001d014451	2	1.276810326	0.370304619	LMAN	Ki44
Zm00001d014456	23	14.68331875	4.923983484	LMAN	Ki44
Zm00001d014458	47	30.00504266	8.980856829	LMAN	Ki44
Zm00001d014451	11	4.692330544	1.360884729	GShoot	Ki44
Zm00001d014456	2	0.853151008	0.286100271	GShoot	Ki44
Zm00001d014458	29	12.37068962	3.702690696	GShoot	Ki44
Zm00001d014451	2	2.458018529	0.712882404	L3Tip	Ki43
Zm00001d014456	5	6.145046321	2.060713052	L3Tip	Ki43
Zm00001d014458	82	100.7787597	30.16425013	L3Tip	Ki43
Zm00001d014451	10	4.678497627	1.356872862	L3Base	Ki43
Zm00001d014456	4	1.871399051	0.627565074	L3Base	Ki43
Zm00001d014458	47	21.98893885	6.581544102	L3Base	Ki43
Zm00001d014451	13	4.323097201	1.253798492	GShoot	B105
Zm00001d014456	10	3.325459385	1.115177527	GShoot	B105
Zm00001d014458	33	10.97401597	3.284650096	GShoot	B105
Zm00001d014451	0	0	0	Kern	Ki43
Zm00001d014456	7	2.771741454	0.929490763	Kern	Ki43
Zm00001d014458	14	5.543482908	1.659228646	Kern	Ki43
Zm00001d014451	2	1.651591313	0.478999801	LMAD	Ki44
Zm00001d014456	51	42.11557849	14.12326576	LMAD	Ki44
Zm00001d014458	74	61.10887859	18.29059521	LMAD	Ki44
Zm00001d014451	6	3.051969045	0.885141834	L3Tip	MS153
Zm00001d014456	13	6.612599597	2.217504895	L3Tip	MS153
Zm00001d014458	164	83.42048723	24.96871812	L3Tip	MS153
Zm00001d014451	1	0.309818654	0.089854598	Kern	Ky21
Zm00001d014456	13	4.0276425	1.350651408	Kern	Ky21
Zm00001d014458	14	4.337461154	1.298252366	Kern	Ky21
Zm00001d014451	1	0.935574538	0.271338323	LMAN	L317
Zm00001d014456	28	26.19608707	8.784737446	LMAN	L317
Zm00001d014458	71	66.4257922	19.88200904	LMAN	L317
Zm00001d014451	2	2.354039815	0.682726164	L3Tip	Ki44
Zm00001d014456	28	32.95655741	11.05183012	L3Tip	Ki44
Zm00001d014458	14	16.4782787	4.93213969	L3Tip	Ki44
Zm00001d014451	0	0	0	Kern	Ki44
Zm00001d014456	1	0.386582842	0.12963878	Kern	Ki44
Zm00001d014458	15	5.798742635	1.73563084	Kern	Ki44
Zm00001d014451	13	4.029434039	1.168629362	LMAD	Ky21
Zm00001d014456	69	21.38699605	7.17203087	LMAD	Ky21
Zm00001d014458	354	109.7245885	32.8418403	LMAD	Ky21
Zm00001d014451	5	1.701973741	0.493611874	LMAN	Ky21
Zm00001d014456	27	9.190658201	3.082045004	LMAN	Ky21
Zm00001d014458	159	54.12276496	16.19957048	LMAN	Ky21
Zm00001d014451	5	2.424778578	0.703242047	GRoot	Ky21
Zm00001d014456	1	0.484955716	0.162627671	GRoot	Ky21
Zm00001d014458	9	4.364601441	1.306375768	GRoot	Ky21
Zm00001d014451	3	1.208915788	0.350613628	GShoot	B103
Zm00001d014456	11	4.432691222	1.486482637	GShoot	B103
Zm00001d014458	33	13.29807367	3.980267485	GShoot	B103
Zm00001d014451	5	4.532381495	1.314495793	L3Tip	Ky21
Zm00001d014456	11	9.971239288	3.343809285	L3Tip	Ky21
Zm00001d014458	94	85.2087721	25.50397249	L3Tip	Ky21
Zm00001d014451	9	3.482414666	1.009981052	L3Base	Ky21
Zm00001d014456	1	0.386934963	0.129756862	L3Base	Ky21
Zm00001d014458	47	18.18594326	5.443263471	L3Base	Ky21
Zm00001d014451	4	2.960120446	0.85850361	L3Tip	NC354
Zm00001d014456	27	19.98081301	6.700473846	L3Tip	NC354
Zm00001d014458	94	69.56283048	20.82096093	L3Tip	NC354
Zm00001d014451	1	0.384699295	0.111571721	LMAD	NC356
Zm00001d014456	146	56.16609704	18.8350426	LMAD	NC356
Zm00001d014458	152	58.47429281	17.50203317	LMAD	NC356
Zm00001d014451	0	0	0	Kern	NC354
Zm00001d014456	7	2.532096381	0.849126888	Kern	NC354
Zm00001d014458	14	5.064192761	1.515771554	Kern	NC354
Zm00001d014451	11	5.433319914	1.575788838	GShoot	NC356
Zm00001d014456	9	4.445443566	1.490759077	GShoot	NC356
Zm00001d014458	35	17.28783609	5.174449593	GShoot	NC356
Zm00001d014451	1	0.612875625	0.177748151	LMAN	NC356
Zm00001d014456	30	18.38626876	6.165750756	LMAN	NC356
Zm00001d014458	72	44.12704501	13.20773571	LMAN	NC356
Zm00001d014451	10	7.226579198	2.095875638	L3Base	NC356
Zm00001d014456	6	4.335947519	1.45404008	L3Base	NC356
Zm00001d014458	35	25.29302719	7.570496018	L3Base	NC356
Zm00001d014451	10	2.590649759	0.751348538	GRoot	NC356
Zm00001d014456	5	1.295324879	0.434381247	GRoot	NC356
Zm00001d014458	29	7.512884301	2.248693296	GRoot	NC356
Zm00001d014451	0	0	0	Kern	NC356
Zm00001d014456	9	4.344423241	1.456882375	Kern	NC356
Zm00001d014458	13	6.275278015	1.878263399	Kern	NC356
Zm00001d014451	0	0	0	L3Tip	CI187-2
Zm00001d014456	14	13.29575087	4.45866897	L3Tip	CI187-2
Zm00001d014458	76	72.17693328	21.60339218	L3Tip	CI187-2
Zm00001d014451	14	4.9534159	1.436605539	GRoot	B103
Zm00001d014456	11	3.891969635	1.305154137	GRoot	B103
Zm00001d014458	27	9.553016378	2.859328458	GRoot	B103
Zm00001d014451	0	0	0	L3Tip	NC356
Zm00001d014456	31	31.94754529	10.71346254	L3Tip	NC356
Zm00001d014458	40	41.22263909	12.33841338	L3Tip	NC356
Zm00001d014451	11	4.827483816	1.400082313	GRoot	NC300
Zm00001d014456	1	0.438862165	0.147170411	GRoot	NC300
Zm00001d014458	19	8.338381138	2.495774061	GRoot	NC300
Zm00001d014451	4	1.582750205	0.459034282	LMAN	NC300
Zm00001d014456	67	26.51106594	8.890364163	LMAN	NC300
Zm00001d014458	76	30.0722539	9.000973929	LMAN	NC300
Zm00001d014451	1	0.918323198	0.266335034	LMAD	NC300
Zm00001d014456	49	44.99783669	15.0898178	LMAD	NC300
Zm00001d014458	17	15.61149436	4.672701096	LMAD	NC300
Zm00001d014451	9	4.627599334	1.342111176	GShoot	NC300
Zm00001d014456	3	1.542533111	0.517281392	GShoot	NC300
Zm00001d014458	41	21.08128585	6.309873048	GShoot	NC300
Zm00001d014451	7	2.987453403	0.866430801	LMAD	NC320
Zm00001d014456	75	32.00842932	10.73387972	LMAD	NC320
Zm00001d014458	151	64.44363769	19.28872724	LMAD	NC320
Zm00001d014451	1	0.65430659	0.189764092	Kern	NC318
Zm00001d014456	8	5.23445272	1.755349671	Kern	NC318
Zm00001d014458	2	1.30861318	0.391683083	Kern	NC318
Zm00001d014451	0	0	0	L3Tip	NC300
Zm00001d014456	24	15.16192201	5.084480889	L3Tip	NC300
Zm00001d014458	40	25.26987002	7.563564806	L3Tip	NC300
Zm00001d014451	8	2.744710598	0.796029756	L3Base	NC300
Zm00001d014456	7	2.401621773	0.805372828	L3Base	NC300
Zm00001d014458	69	23.67312891	7.085641696	L3Base	NC300
Zm00001d014451	0	0	0	Kern	CML330
Zm00001d014456	9	3.071161515	1.029899904	Kern	CML330
Zm00001d014458	26	8.872244376	2.655565512	Kern	CML330
Zm00001d014451	6	2.82484882	0.8192717	L3Base	B103
Zm00001d014456	12	5.64969764	1.894600148	L3Base	B103
Zm00001d014458	64	30.13172075	9.018773047	L3Base	B103
Zm00001d014451	7	2.883557693	0.836298635	L3Base	CML411
Zm00001d014456	3	1.23581044	0.414423353	L3Base	CML411
Zm00001d014458	60	24.7162088	7.39784759	L3Base	CML411
Zm00001d014451	4	2.650621028	0.768741597	L3Tip	CML411
Zm00001d014456	65	43.0725917	14.44419574	L3Tip	CML411
Zm00001d014458	20	13.25310514	3.966807883	L3Tip	CML411
Zm00001d014451	3	1.536584711	0.445645218	L3Tip	R229
Zm00001d014456	63	32.26827893	10.82101909	L3Tip	R229
Zm00001d014458	62	31.75608403	9.504963791	L3Tip	R229
Zm00001d014451	3	0.587673629	0.170438987	Kern	R229
Zm00001d014456	30	5.876736289	1.970736515	Kern	R229
Zm00001d014458	23	4.505497821	1.348547687	Kern	R229
Zm00001d014451	6	3.373697987	0.978450692	L3Base	R229
Zm00001d014456	6	3.373697987	1.13135412	L3Base	R229
Zm00001d014458	36	20.24218792	6.058721317	L3Base	R229
Zm00001d014451	1	0.487056857	0.141257789	LMAD	R229
Zm00001d014456	126	61.36916395	20.57986719	LMAD	R229
Zm00001d014458	69	33.60692311	10.05894137	LMAD	R229
Zm00001d014451	0	0	0	Kern	R177
Zm00001d014456	4	1.953341414	0.655044069	Kern	R177
Zm00001d014458	4	1.953341414	0.584657711	Kern	R177
Zm00001d014451	2	0.79676487	0.231080299	LMAN	R229
Zm00001d014456	86	34.26088943	11.48923187	LMAN	R229
Zm00001d014458	199	79.27810461	23.72885502	LMAN	R229
Zm00001d014451	17	3.427303765	0.993997612	GShoot	Tx601
Zm00001d014456	4	0.806424415	0.270430723	GShoot	Tx601
Zm00001d014458	82	16.53170051	4.948129456	GShoot	Tx601
Zm00001d014451	7	5.531854283	1.604366091	L3Tip	Tx303
Zm00001d014456	29	22.91768203	7.685339379	L3Tip	Tx303
Zm00001d014458	35	27.65927141	8.278740322	L3Tip	Tx303
Zm00001d014451	5	2.485017241	0.720712657	L3Tip	B103
Zm00001d014456	32	15.90411035	5.333370337	L3Tip	B103
Zm00001d014458	153	76.04152759	22.76011002	L3Tip	B103
Zm00001d014451	8	3.648250289	1.05807723	L3Base	T8
Zm00001d014456	12	5.472375434	1.835135961	L3Base	T8
Zm00001d014458	50	22.80156431	6.824772316	L3Base	T8
Zm00001d014451	12	4.451606899	1.291069286	GRoot	T8
Zm00001d014456	3	1.112901725	0.37320648	GRoot	T8
Zm00001d014458	24	8.903213798	2.664835019	GRoot	T8
Zm00001d014451	0	0	0	Kern	T8
Zm00001d014456	20	5.847367167	1.960887715	Kern	T8
Zm00001d014458	20	5.847367167	1.750184725	Kern	T8
Zm00001d014451	0	0	0	L3Tip	T8
Zm00001d014456	21	30.65296387	10.27933061	L3Tip	T8
Zm00001d014458	34	49.62860817	14.85441729	L3Tip	T8
Zm00001d014451	0	0	0	LMAN	Tx303
Zm00001d014456	36	16.4153117	5.504799361	LMAN	Tx303
Zm00001d014458	88	40.12631748	12.01027162	LMAN	Tx303
Zm00001d014451	1	0.729866725	0.211678285	LMAD	Tx303
Zm00001d014456	57	41.60240333	13.95117483	LMAD	Tx303
Zm00001d014458	77	56.19973783	16.82123251	LMAD	Tx303
Zm00001d014451	5	2.67163152	0.774835128	L3Base	Tx303
Zm00001d014456	8	4.274610432	1.43347097	L3Base	Tx303
Zm00001d014458	32	17.09844173	5.117761666	L3Base	Tx303
Zm00001d014451	10	3.826880043	1.109884003	GRoot	Tx303
Zm00001d014456	6	2.296128026	0.769995985	GRoot	Tx303
Zm00001d014458	19	7.271072082	2.176316097	GRoot	Tx303
Zm00001d014451	13	4.460579432	1.293671529	L3Base	Va35
Zm00001d014456	8	2.744971958	0.920513735	L3Base	Va35
Zm00001d014458	73	25.04786912	7.497117365	L3Base	Va35
Zm00001d014451	0	0	0	Kern	Va35
Zm00001d014456	25	6.716008693	2.25218266	Kern	Va35
Zm00001d014458	12	3.223684172	0.964886014	Kern	Va35
Zm00001d014451	7	3.393214553	0.984110949	LMAN	B104
Zm00001d014456	74	35.87112527	12.02921706	LMAN	B104
Zm00001d014458	235	113.91506	34.09609698	LMAN	B104
Zm00001d014451	1	0.825060111	0.239286575	L3Tip	Va35
Zm00001d014456	38	31.35228422	10.51384448	L3Tip	Va35
Zm00001d014458	88	72.60528978	21.73160425	L3Tip	Va35
Zm00001d014451	6	4.200528894	1.218250839	L3Tip	Va26
Zm00001d014456	6	4.200528894	1.408628066	L3Tip	Va26
Zm00001d014458	67	46.90590599	14.03948099	L3Tip	Va26
Zm00001d014451	5	2.244798587	0.651043674	L3Base	Va26
Zm00001d014456	5	2.244798587	0.752782893	L3Base	Va26
Zm00001d014458	39	17.50942898	5.240774911	L3Base	Va26
Zm00001d014451	3	1.775566236	0.514955405	LMAN	Va35
Zm00001d014456	76	44.98101132	15.08417549	LMAN	Va35
Zm00001d014458	106	62.73667368	18.77781313	LMAN	Va35
Zm00001d014451	0	0	0	Kern	Va26
Zm00001d014456	3	1.651120814	0.55369578	Kern	Va26
Zm00001d014458	8	4.402988839	1.317865561	Kern	Va26
Zm00001d014451	4	2.838309653	0.823175653	LMAD	Tzi11
Zm00001d014456	56	39.73633514	13.32539743	LMAD	Tzi11
Zm00001d014458	73	51.79915116	15.50408595	LMAD	Tzi11
Zm00001d014451	1	0.459248828	0.133192815	LMAN	Tzi11
Zm00001d014456	28	12.85896718	4.312195565	LMAN	Tzi11
Zm00001d014458	93	42.71014098	12.78363992	LMAN	Tzi11
Zm00001d014451	14	3.554735295	1.030955712	GShoot	Tzi11
Zm00001d014456	5	1.26954832	0.425737196	GShoot	Tzi11
Zm00001d014458	68	17.26585715	5.167871041	GShoot	Tzi11
Zm00001d014451	9	6.005783224	1.74181648	GShoot	Tzi10
Zm00001d014456	3	2.001927741	0.671337271	GShoot	Tzi10
Zm00001d014458	30	20.01927741	5.99200162	GShoot	Tzi10
Zm00001d014451	6	2.434446505	0.70604597	GRoot	Tzi10
Zm00001d014456	2	0.811482168	0.272126817	GRoot	Tzi10
Zm00001d014458	13	5.274634094	1.578759082	GRoot	Tzi10
Zm00001d014451	11	5.056658945	1.466548418	GShoot	B104
Zm00001d014456	1	0.459696268	0.154157031	GShoot	B104
Zm00001d014458	38	17.46845817	5.228511874	GShoot	B104
Zm00001d014451	4	2.100460764	0.609182356	L3Base	Pa762
Zm00001d014456	8	4.200921529	1.408759735	L3Base	Pa762
Zm00001d014458	42	22.05483803	6.601268491	L3Base	Pa762
Zm00001d014451	9	2.754622833	0.798904534	L3Base	N6
Zm00001d014456	11	3.36676124	1.129027914	L3Base	N6
Zm00001d014458	56	17.13987541	5.130163246	L3Base	N6
Zm00001d014451	5	2.798089725	0.811510941	GRoot	Pa762
Zm00001d014456	4	2.23847178	0.750661227	GRoot	Pa762
Zm00001d014458	17	9.513505066	2.847502265	GRoot	Pa762
Zm00001d014451	6	3.377454019	0.979540029	GRoot	MR18
Zm00001d014456	5	2.814545016	0.943844741	GRoot	MR18
Zm00001d014458	18	10.13236206	3.032733331	GRoot	MR18
Zm00001d014451	8	2.806257859	0.813879889	GRoot	MR01
Zm00001d014456	5	1.753911162	0.58816605	GRoot	MR01
Zm00001d014458	21	7.366426879	2.204856893	GRoot	MR01
Zm00001d014451	13	4.860893812	1.409771987	GShoot	W22
Zm00001d014456	7	2.61740436	0.877734527	GShoot	W22
Zm00001d014458	44	16.45225598	4.924350787	GShoot	W22
Zm00001d014451	1	0.434965272	0.126150021	LMAN	W22
Zm00001d014456	24	10.43916652	3.500726533	LMAN	W22
Zm00001d014458	181	78.72871417	23.56441609	LMAN	W22
Zm00001d014451	2	1.594733608	0.462509747	L3Tip	W22
Zm00001d014456	13	10.36576845	3.476112827	L3Tip	W22
Zm00001d014458	117	93.29191605	27.92335111	L3Tip	W22
Zm00001d014451	0	0	0	LMAD	MR20_Shoepeg
Zm00001d014456	57	40.98275806	13.74337963	LMAD	MR20_Shoepeg
Zm00001d014458	65	46.7347241	13.98824427	LMAD	MR20_Shoepeg
Zm00001d014451	1	0.366956208	0.106425814	GShoot	MR20_Shoepeg
Zm00001d014456	5	1.834781041	0.615285393	GShoot	MR20_Shoepeg
Zm00001d014458	27	9.90781762	2.965524579	GShoot	MR20_Shoepeg
Zm00001d014451	2	0.669462851	0.194159759	GRoot	B104
Zm00001d014456	1	0.334731425	0.112250646	GRoot	B104
Zm00001d014458	19	6.359897082	1.903590866	GRoot	B104
Zm00001d014451	6	3.857009705	1.118622304	GRoot	MR20
Zm00001d014456	1	0.642834951	0.215571747	GRoot	MR20
Zm00001d014458	15	9.642524263	2.886119205	GRoot	MR20
Zm00001d014451	8	4.16827514	1.208896502	L3Base	MR20
Zm00001d014456	8	4.16827514	1.397811918	L3Base	MR20
Zm00001d014458	45	23.44654766	7.017823304	L3Base	MR20
Zm00001d014451	1	0.594770624	0.172497281	L3Tip	MR20_Shoepeg
Zm00001d014456	56	33.30715494	11.16940139	L3Tip	MR20_Shoepeg
Zm00001d014458	78	46.39210867	13.8856955	L3Tip	MR20_Shoepeg
Zm00001d014451	1	0.413913061	0.120044391	Kern	MR20_Shoepeg
Zm00001d014456	8	3.31130449	1.110430748	Kern	MR20_Shoepeg
Zm00001d014458	19	7.864348164	2.353890501	Kern	MR20_Shoepeg
Zm00001d014451	21	5.243715951	1.52079929	GShoot	MR11
Zm00001d014456	9	2.247306836	0.753624023	GShoot	MR11
Zm00001d014458	65	16.23054937	4.857991431	GShoot	MR11
Zm00001d014451	18	9.679240527	2.807204329	GShoot	N6
Zm00001d014456	3	1.613206754	0.540981474	GShoot	N6
Zm00001d014458	35	18.82074547	5.633267126	GShoot	N6
Zm00001d014451	3	1.806016898	0.523786803	LMAN	Il677a
Zm00001d014456	93	55.98652383	18.77482355	LMAN	Il677a
Zm00001d014458	171	102.9429632	30.8120213	LMAN	Il677a
Zm00001d014451	5	2.71932013	0.788665931	GShoot	Oh43
Zm00001d014456	0	0	0	GShoot	Oh43
Zm00001d014458	32	17.40364883	5.209113688	GShoot	Oh43
Zm00001d014451	1	0.711988226	0.206493105	LMAD	Il677a
Zm00001d014456	107	76.18274017	25.54753191	LMAD	Il677a
Zm00001d014458	41	29.19151726	8.737359252	LMAD	Il677a
Zm00001d014451	6	3.201444925	0.928493308	GShoot	CML85
Zm00001d014456	6	3.201444925	1.073589847	GShoot	CML85
Zm00001d014458	28	14.94007632	4.471737897	GShoot	CML85
Zm00001d014451	0	0	0	Kern	B104
Zm00001d014456	4	1.898840314	0.636767376	Kern	B104
Zm00001d014458	5	2.373550393	0.710431126	Kern	B104
Zm00001d014451	3	3.507066888	1.017130768	L3Tip	CML85
Zm00001d014456	20	23.38044592	7.840525125	L3Tip	CML85
Zm00001d014458	8	9.352178369	2.799215315	L3Tip	CML85
Zm00001d014451	2	1.195909064	0.346841376	L3Tip	N6
Zm00001d014456	9	5.381590789	1.804691747	L3Tip	N6
Zm00001d014458	177	105.8379522	31.67852504	L3Tip	N6
Zm00001d014451	2	1.594498601	0.46244159	LMAN	Oh43
Zm00001d014456	3	2.391747902	0.802061671	LMAN	Oh43
Zm00001d014458	101	80.52217937	24.101221	LMAN	Oh43
Zm00001d014451	0	0	0	Kern	Ms71
Zm00001d014456	11	2.799957196	0.938952782	Kern	Ms71
Zm00001d014458	15	3.818123449	1.142808575	Kern	Ms71
Zm00001d014451	6	4.240138458	1.229738532	LMAN	N6
Zm00001d014456	13	9.186966659	3.080807062	LMAN	N6
Zm00001d014458	106	74.90911276	22.42116515	LMAN	N6
Zm00001d014451	14	4.648896464	1.348287837	L3Base	CML85
Zm00001d014456	6	1.992384199	0.668136888	L3Base	CML85
Zm00001d014458	50	16.60320166	4.969530576	L3Base	CML85
Zm00001d014451	2	1.069356401	0.310138167	GRoot	N6
Zm00001d014456	4	2.138712801	0.717207512	GRoot	N6
Zm00001d014458	16	8.554851206	2.56056606	GRoot	N6
Zm00001d014451	1	0.497987306	0.144427873	Kern	Il677a
Zm00001d014456	13	6.473834972	2.170970816	Kern	Il677a
Zm00001d014458	9	4.48188575	1.34148032	Kern	Il677a
Zm00001d014451	7	2.020036063	0.585857327	LMAN	A272
Zm00001d014456	77	22.2203967	7.451507947	LMAN	A272
Zm00001d014458	317	91.47877602	27.38065729	LMAN	A272
Zm00001d014451	2	1.840824847	0.533881916	LMAN	Pa762
Zm00001d014456	10	9.204124233	3.086560776	LMAN	Pa762
Zm00001d014458	52	47.86144601	14.32548519	LMAN	Pa762
Zm00001d014451	56	2.9326343	0.850531989	GShoot	B73
Zm00001d014456	50	2.618423482	0.878076285	GShoot	B73
Zm00001d014458	270	14.1394868	4.232112183	GShoot	B73
Zm00001d014451	2	1.074716565	0.311692739	GShoot	SD44
Zm00001d014456	9	4.836224543	1.621805682	GShoot	SD44
Zm00001d014458	21	11.28452393	3.377588726	GShoot	SD44
Zm00001d014451	13	4.706999172	1.365138971	LMAN	SD44
Zm00001d014456	163	59.01852808	19.79159225	LMAN	SD44
Zm00001d014458	345	124.9165165	37.38896034	LMAN	SD44
Zm00001d014451	3	0.723104194	0.209716994	L3Base	SD44
Zm00001d014456	26	6.266903017	2.101577135	L3Base	SD44
Zm00001d014458	96	23.13933422	6.925870763	L3Base	SD44
Zm00001d014451	1	0.598426812	0.17355766	GRoot	SD44
Zm00001d014456	9	5.38584131	1.806117139	GRoot	SD44
Zm00001d014458	18	10.77168262	3.22408938	GRoot	SD44
Zm00001d014451	0	0	0	L3Tip	SD44
Zm00001d014456	37	46.16797435	15.48221809	L3Tip	SD44
Zm00001d014458	98	122.2827429	36.60064139	L3Tip	SD44
Zm00001d014451	2	1.338081532	0.38807469	LMAN	Sg1533
Zm00001d014456	6	4.014244597	1.346158483	LMAN	Sg1533
Zm00001d014458	37	24.75450835	7.409311088	LMAN	Sg1533
Zm00001d014451	0	0	0	LMAD	Sg1533
Zm00001d014456	52	30.13013507	10.10400237	LMAD	Sg1533
Zm00001d014458	81	46.93347962	14.0477341	LMAD	Sg1533
Zm00001d014451	8	2.357932185	0.683855042	GRoot	Sg1533
Zm00001d014456	4	1.178966092	0.395360863	GRoot	Sg1533
Zm00001d014458	26	7.6632796	2.293708351	GRoot	Sg1533
Zm00001d014451	10	4.740047868	1.37472386	GShoot	Sg1533
Zm00001d014456	3	1.42201436	0.476865983	GShoot	Sg1533
Zm00001d014458	20	9.480095736	2.837502465	GShoot	Sg1533
Zm00001d014451	5	2.390305723	0.693244119	GRoot	W64A
Zm00001d014456	1	0.478061145	0.160315609	GRoot	W64A
Zm00001d014458	9	4.302550302	1.287803143	GRoot	W64A
Zm00001d014451	0	0	0	Kern	C49A
Zm00001d014456	9	3.94169385	1.321828924	Kern	C49A
Zm00001d014458	20	8.759319667	2.621765839	Kern	C49A
Zm00001d014451	3	1.590969349	0.461418025	L3Base	W64A
Zm00001d014456	4	2.121292466	0.711365683	L3Base	W64A
Zm00001d014458	36	19.09163219	5.71434666	L3Base	W64A
Zm00001d014451	0	0	0	Kern	SC55
Zm00001d014456	13	5.125799471	1.718913304	Kern	SC55
Zm00001d014458	7	2.760045869	0.826113699	Kern	SC55
Zm00001d014451	1	0.994573413	0.288449366	L3Tip	SC55
Zm00001d014456	21	20.88604167	7.004038117	L3Tip	SC55
Zm00001d014458	58	57.68525793	17.26586589	L3Tip	SC55
Zm00001d014451	6	3.26628521	0.947298495	L3Base	SC55
Zm00001d014456	4	2.177523473	0.730222493	L3Base	SC55
Zm00001d014458	41	22.3196156	6.680519485	L3Base	SC55
Zm00001d014451	9	3.998963765	1.159792275	GRoot	SC55
Zm00001d014456	5	2.221646536	0.745018959	GRoot	SC55
Zm00001d014458	12	5.331951686	1.595914902	GRoot	SC55
Zm00001d014451	5	2.457744751	0.712803002	GShoot	SC55
Zm00001d014456	4	1.966195801	0.659354729	GShoot	SC55
Zm00001d014458	60	29.49293701	8.827577675	GShoot	SC55
Zm00001d014451	6	2.641104603	0.765981613	LMAN	SC55
Zm00001d014456	105	46.21933055	15.49944016	LMAN	SC55
Zm00001d014458	59	25.97086193	7.773379805	LMAN	SC55
Zm00001d014451	5	2.224763119	0.645232923	LMAD	SC55
Zm00001d014456	117	52.05945698	17.45789972	LMAD	SC55
Zm00001d014458	218	96.99967198	29.0331254	LMAD	SC55
Zm00001d014451	4	2.873216254	0.833299378	GShoot	SC357
Zm00001d014456	4	2.873216254	0.96351987	GShoot	SC357
Zm00001d014458	22	15.8026894	4.729927984	GShoot	SC357
Zm00001d014451	1	0.443848403	0.128726335	LMAN	SC357
Zm00001d014456	17	7.545422846	2.530322886	LMAN	SC357
