Chr	WinCenter	tP	Tajima	nSites	pi
4	116587500	106.879705	-0.589702	20257	0.00527618625660266
4	116612500	NA	NA	24305	NA
4	116637500	48.592029	-1.964076	23381	0.00207826992002053
4	116662500	99.309754	0.358854	20348	0.004880565854138
4	116687500	NA	NA	15795	NA
4	116712500	NA	NA	20458	NA
4	116737500	NA	NA	19280	NA
4	116762500	NA	NA	23057	NA
4	116787500	NA	NA	21111	NA
4	116812500	27.464406	-1.739301	13715	0.00200250864017499
4	116837500	NA	NA	21934	NA
4	116862500	NA	NA	12702	NA
4	116887500	NA	NA	20082	NA
4	116912500	NA	NA	23147	NA
4	116937500	NA	NA	23488	NA
4	116962500	NA	NA	19371	NA
4	116987500	NA	NA	18396	NA
4	117012500	NA	NA	19592	NA
4	117037500	42.795175	-1.69563	22281	0.00192070261657915
4	117062500	NA	NA	15834	NA
4	117087500	NA	NA	23103	NA
4	117112500	NA	NA	15479	NA
4	117137500	NA	NA	19123	NA
4	117162500	NA	NA	20847	NA
4	117187500	NA	NA	12504	NA
4	117212500	NA	NA	18121	NA
4	117237500	NA	NA	20579	NA
4	117262500	NA	NA	11557	NA
4	117287500	NA	NA	6464	NA
4	117312500	NA	NA	15326	NA
4	117337500	NA	NA	16877	NA
4	117362500	NA	NA	23500	NA
4	117387500	NA	NA	20965	NA
4	117412500	38.099691	-1.901584	17064	0.0022327526371308
4	117437500	NA	NA	9501	NA
4	117462500	NA	NA	24250	NA
4	117487500	23.874216	-1.612468	6042	0.00395137636544191
4	117512500	58.378607	-1.33399	19718	0.00296067587990668
4	117537500	NA	NA	24416	NA
4	117562500	NA	NA	18903	NA
4	117587500	NA	NA	17716	NA
4	117612500	79.346742	-1.245922	21431	0.0037024283514535
4	117637500	NA	NA	8492	NA
4	117687500	NA	NA	18574	NA
4	117712500	27.332539	-1.715865	11978	0.00228189505760561
4	117737500	NA	NA	20123	NA
4	117762500	NA	NA	20735	NA
4	117787500	NA	NA	23261	NA
4	117812500	NA	NA	24019	NA
4	117837500	NA	NA	18171	NA
4	117862500	NA	NA	19646	NA
4	117887500	NA	NA	24158	NA
4	117912500	NA	NA	23474	NA
4	117937500	NA	NA	12380	NA
4	117962500	NA	NA	15254	NA
4	117987500	82.42695	-1.078527	8106	0.0101686343449297
4	118012500	NA	NA	11657	NA
4	118037500	NA	NA	7914	NA
4	118062500	NA	NA	13485	NA
4	118087500	NA	NA	22349	NA
4	118112500	NA	NA	23543	NA
4	118137500	NA	NA	17655	NA
4	118162500	NA	NA	21990	NA
4	118187500	NA	NA	17406	NA
4	118212500	NA	NA	22619	NA
4	118237500	NA	NA	24478	NA
4	118262500	NA	NA	24899	NA
4	118287500	NA	NA	24292	NA
4	118312500	NA	NA	23312	NA
4	118337500	NA	NA	24770	NA
4	118362500	NA	NA	24153	NA
4	118387500	NA	NA	18276	NA
4	118412500	NA	NA	6818	NA
4	118437500	NA	NA	17493	NA
4	118462500	NA	NA	23539	NA
4	118487500	NA	NA	24452	NA
4	118512500	2.781312	-1.971661	2331	0.00119318404118404
4	118537500	NA	NA	17946	NA
4	118562500	NA	NA	22328	NA
4	118587500	NA	NA	23726	NA
4	118612500	NA	NA	13389	NA
4	118637500	NA	NA	23641	NA
4	118662500	NA	NA	16947	NA
4	118687500	NA	NA	21996	NA
4	118712500	NA	NA	15615	NA
4	118737500	NA	NA	18808	NA
4	118762500	NA	NA	20357	NA
4	118787500	NA	NA	24828	NA
4	118812500	NA	NA	24863	NA
4	118837500	NA	NA	24801	NA
4	118862500	NA	NA	24059	NA
4	118887500	NA	NA	23489	NA
4	118912500	NA	NA	24938	NA
4	118937500	NA	NA	23729	NA
4	118962500	NA	NA	18722	NA
4	118987500	NA	NA	11762	NA
4	119012500	NA	NA	20927	NA
4	119037500	NA	NA	24439	NA
4	119062500	NA	NA	14169	NA
4	119087500	NA	NA	18945	NA
4	119112500	NA	NA	24223	NA
4	119137500	NA	NA	24868	NA
4	119162500	NA	NA	24784	NA
4	119187500	NA	NA	24231	NA
4	119212500	NA	NA	21552	NA
4	119237500	NA	NA	11671	NA
4	119262500	NA	NA	14850	NA
4	119287500	NA	NA	22389	NA
4	119312500	NA	NA	21038	NA
4	119337500	NA	NA	24860	NA
4	119362500	NA	NA	24957	NA
4	119387500	NA	NA	24468	NA
4	119412500	NA	NA	24161	NA
4	119437500	NA	NA	24845	NA
4	119462500	NA	NA	24573	NA
4	119487500	NA	NA	15064	NA
4	119512500	NA	NA	21717	NA
4	119537500	NA	NA	24997	NA
4	119562500	NA	NA	20510	NA
4	119587500	NA	NA	23613	NA
4	119612500	NA	NA	24906	NA
4	119637500	NA	NA	24949	NA
4	119662500	NA	NA	24210	NA
4	119687500	NA	NA	24329	NA
4	119712500	NA	NA	24908	NA
4	119737500	NA	NA	18083	NA
4	119762500	NA	NA	20718	NA
4	119787500	NA	NA	23532	NA
4	119812500	NA	NA	21410	NA
4	119837500	NA	NA	18684	NA
4	119862500	NA	NA	21119	NA
4	119887500	18.771638	-1.929339	10750	0.00174619888372093
4	119912500	NA	NA	24041	NA
4	119937500	NA	NA	11001	NA
4	119962500	NA	NA	15911	NA
4	119987500	NA	NA	20060	NA
4	120012500	NA	NA	18615	NA
4	120037500	NA	NA	24872	NA
4	120062500	NA	NA	24643	NA
4	120087500	NA	NA	24648	NA
4	120112500	NA	NA	24813	NA
4	120137500	NA	NA	24229	NA
4	120162500	NA	NA	21997	NA
4	120187500	NA	NA	24082	NA
4	120212500	NA	NA	24292	NA
4	120237500	NA	NA	24836	NA
4	120262500	NA	NA	21909	NA
4	120287500	NA	NA	24108	NA
4	120312500	NA	NA	21243	NA
4	120337500	NA	NA	23950	NA
4	120362500	NA	NA	24790	NA
4	120387500	NA	NA	24308	NA
4	120412500	NA	NA	16560	NA
4	120437500	NA	NA	24174	NA
4	120462500	NA	NA	23196	NA
4	120487500	NA	NA	22221	NA
4	120512500	NA	NA	24451	NA
4	120537500	NA	NA	23306	NA
4	120562500	NA	NA	24516	NA
4	120587500	NA	NA	24837	NA
4	120612500	NA	NA	16437	NA
4	120637500	NA	NA	23532	NA
4	120662500	NA	NA	24700	NA
4	120687500	NA	NA	24808	NA
4	120712500	NA	NA	24478	NA
4	120737500	NA	NA	19106	NA
4	120762500	NA	NA	20053	NA
4	120787500	NA	NA	23997	NA
4	120812500	NA	NA	24735	NA
4	120837500	NA	NA	21566	NA
4	120862500	NA	NA	15888	NA
4	120887500	NA	NA	19576	NA
4	120912500	NA	NA	23712	NA
4	120937500	NA	NA	23131	NA
4	120962500	NA	NA	24862	NA
4	120987500	NA	NA	24804	NA
4	121012500	NA	NA	23962	NA
4	121037500	NA	NA	21802	NA
4	121062500	NA	NA	24625	NA
4	121087500	NA	NA	24991	NA
4	121112500	NA	NA	24459	NA
4	121137500	NA	NA	21686	NA
4	121162500	NA	NA	24377	NA
4	121187500	NA	NA	23861	NA
4	121212500	NA	NA	7971	NA
4	121237500	NA	NA	21368	NA
4	121262500	NA	NA	24635	NA
4	121287500	NA	NA	24667	NA
4	121312500	NA	NA	23071	NA
4	121337500	NA	NA	24461	NA
4	121362500	NA	NA	24212	NA
4	121387500	NA	NA	18515	NA
4	121412500	NA	NA	12193	NA
4	121437500	NA	NA	21444	NA
4	121462500	NA	NA	23503	NA
4	121487500	NA	NA	24538	NA
4	121512500	NA	NA	24846	NA
4	121537500	NA	NA	24587	NA
4	121562500	NA	NA	24605	NA
4	121587500	NA	NA	24954	NA
4	121612500	NA	NA	24862	NA
4	121637500	NA	NA	24027	NA
4	121662500	11.703269	-1.92893	9200	0.00127209445652174
4	121687500	NA	NA	24558	NA
4	121712500	NA	NA	21473	NA
4	121737500	NA	NA	17563	NA
4	121762500	NA	NA	24070	NA
4	121787500	NA	NA	21350	NA
4	121812500	NA	NA	23752	NA
4	121837500	NA	NA	23566	NA
4	121862500	NA	NA	22652	NA
4	121887500	NA	NA	23729	NA
4	121912500	NA	NA	17704	NA
4	121937500	NA	NA	21135	NA
4	121962500	NA	NA	20953	NA
4	121987500	NA	NA	15481	NA
4	122012500	NA	NA	9717	NA
4	122037500	NA	NA	23423	NA
4	122062500	NA	NA	20991	NA
4	122087500	NA	NA	24468	NA
4	122112500	NA	NA	24175	NA
4	122137500	NA	NA	23502	NA
4	122162500	NA	NA	24296	NA
4	122187500	NA	NA	22841	NA
4	122212500	NA	NA	22755	NA
4	122237500	NA	NA	22680	NA
4	122262500	NA	NA	24589	NA
4	122287500	NA	NA	24706	NA
4	122312500	51.00464	-1.547825	21017	0.00242682780606176
4	122337500	NA	NA	23782	NA
4	122362500	NA	NA	20373	NA
4	122387500	NA	NA	23956	NA
4	122412500	NA	NA	20473	NA
4	122437500	NA	NA	15746	NA
4	122462500	NA	NA	24388	NA
4	122487500	NA	NA	19087	NA
4	122512500	97.152058	-0.923099	18296	0.00531001628771316
4	122537500	NA	NA	22092	NA
4	122562500	NA	NA	19173	NA
4	122587500	NA	NA	15184	NA
4	122612500	64.377124	-1.354605	22365	0.00287847636932707
4	122637500	NA	NA	20544	NA
4	122662500	NA	NA	24481	NA
4	122687500	NA	NA	21067	NA
4	122712500	NA	NA	22125	NA
4	122737500	NA	NA	24014	NA
4	122762500	NA	NA	22726	NA
4	122787500	NA	NA	24529	NA
4	122812500	NA	NA	23160	NA
4	122837500	NA	NA	24468	NA
4	122862500	NA	NA	24221	NA
4	122887500	NA	NA	22967	NA
4	122912500	34.873668	-1.208522	13899	0.00250907748758904
4	122937500	NA	NA	18218	NA
4	122962500	NA	NA	23072	NA
4	122987500	NA	NA	15767	NA
4	123012500	NA	NA	20920	NA
4	123037500	NA	NA	24960	NA
4	123062500	NA	NA	22865	NA
4	123087500	NA	NA	18909	NA
4	123112500	NA	NA	24759	NA
4	123137500	NA	NA	23765	NA
4	123162500	NA	NA	24949	NA
4	123187500	NA	NA	24886	NA
4	123212500	NA	NA	14018	NA
4	123237500	15.478702	-1.175257	2913	0.00531366357706831
4	123262500	NA	NA	24349	NA
4	123287500	NA	NA	22198	NA
4	123312500	NA	NA	23675	NA
4	123337500	NA	NA	21905	NA
4	123362500	NA	NA	19358	NA
4	123387500	NA	NA	23063	NA
4	123412500	NA	NA	24612	NA
4	123437500	NA	NA	20241	NA
4	123462500	NA	NA	3561	NA
4	123487500	NA	NA	21195	NA
4	123512500	NA	NA	19899	NA
4	123537500	NA	NA	19628	NA
4	123562500	NA	NA	13519	NA
4	123587500	NA	NA	22955	NA
4	123612500	NA	NA	24942	NA
4	123637500	NA	NA	25000	NA
4	123662500	NA	NA	20729	NA
4	123687500	NA	NA	23781	NA
4	123712500	NA	NA	23764	NA
4	123737500	NA	NA	24115	NA
4	123762500	NA	NA	24392	NA
4	123787500	NA	NA	18757	NA
4	123812500	NA	NA	6121	NA
4	123837500	NA	NA	17309	NA
4	123862500	NA	NA	22400	NA
4	123887500	NA	NA	21404	NA
4	123912500	NA	NA	6825	NA
4	123937500	46.594532	-1.976966	22259	0.0020932895458017
4	123962500	NA	NA	23875	NA
4	123987500	NA	NA	23393	NA
4	124012500	NA	NA	21872	NA
4	124037500	NA	NA	16480	NA
4	124062500	NA	NA	21101	NA
4	124087500	NA	NA	12698	NA
4	124112500	NA	NA	14090	NA
4	124137500	NA	NA	22411	NA
4	124162500	NA	NA	21954	NA
4	124187500	NA	NA	21031	NA
4	124212500	NA	NA	17838	NA
4	124237500	NA	NA	21754	NA
4	124262500	NA	NA	18719	NA
4	124287500	NA	NA	23810	NA
4	124312500	NA	NA	24635	NA
4	124337500	NA	NA	24183	NA
4	124362500	NA	NA	24336	NA
4	124387500	NA	NA	23872	NA
4	124412500	NA	NA	22275	NA
4	124437500	NA	NA	24344	NA
4	124462500	NA	NA	23863	NA
4	124487500	180.902749	-0.703668	24001	0.00753730048747969
4	124512500	63.015513	-1.589304	22827	0.00276056919437508
4	124537500	55.809765	-1.627851	20374	0.00273926401295769
4	124562500	38.510804	-0.956012	11696	0.00329264740082079
4	124587500	NA	NA	14024	NA
4	124612500	NA	NA	23753	NA
4	124637500	NA	NA	20202	NA
4	124662500	NA	NA	22238	NA
4	124687500	NA	NA	19387	NA
4	124712500	NA	NA	13187	NA
4	124737500	NA	NA	15065	NA
4	124762500	NA	NA	24271	NA
4	124787500	NA	NA	11845	NA
4	124812500	NA	NA	23511	NA
4	124837500	NA	NA	17280	NA
4	124862500	39.239567	-1.347055	12239	0.00320610891412697
4	124887500	15.873921	-1.604684	8165	0.00194414219228414
4	124912500	NA	NA	23077	NA
4	124937500	NA	NA	23733	NA
4	124962500	69.978887	-1.722527	18711	0.00373998647854203
4	124987500	87.743273	-1.695629	20731	0.00423246698181467
4	125012500	NA	NA	24856	NA
4	125037500	NA	NA	19913	NA
4	125062500	NA	NA	21191	NA
4	125087500	NA	NA	24626	NA
4	125112500	NA	NA	24016	NA
4	125137500	NA	NA	24321	NA
4	125162500	52.45868	-1.545965	17510	0.00299592689891491
4	125187500	94.85884	-0.994391	17348	0.00546799861655522
4	125212500	NA	NA	20826	NA
4	125237500	NA	NA	16311	NA
4	125262500	NA	NA	22712	NA
4	125287500	NA	NA	22491	NA
4	125312500	NA	NA	17599	NA
4	125337500	NA	NA	17101	NA
4	125362500	NA	NA	24441	NA
4	125387500	98.808633	-0.230804	9434	0.0104736732033072
4	125412500	NA	NA	12155	NA
4	125437500	NA	NA	15573	NA
4	125462500	NA	NA	23962	NA
4	125487500	NA	NA	24023	NA
4	125512500	12.933683	-1.997233	6513	0.00198582573314909
4	125537500	NA	NA	16981	NA
4	125562500	76.947272	-1.609184	24386	0.00315538718937095
4	125587500	10.20769	-1.917761	5917	0.0017251461889471
4	125612500	NA	NA	11463	NA
4	125637500	NA	NA	24477	NA
4	125662500	NA	NA	24557	NA
4	125687500	NA	NA	8511	NA
4	125712500	NA	NA	15880	NA
4	125737500	NA	NA	23882	NA
4	125762500	NA	NA	19786	NA
4	125787500	NA	NA	11541	NA
4	125812500	NA	NA	22745	NA
4	125837500	NA	NA	22571	NA
4	125862500	NA	NA	23804	NA
4	125887500	NA	NA	23751	NA
4	125912500	NA	NA	14229	NA
4	125937500	NA	NA	13685	NA
4	125962500	NA	NA	21393	NA
4	125987500	NA	NA	14730	NA
4	126012500	NA	NA	15674	NA
4	126037500	NA	NA	24150	NA
4	126062500	NA	NA	24007	NA
4	126087500	NA	NA	21846	NA
4	126112500	NA	NA	9481	NA
4	126137500	NA	NA	21175	NA
4	126162500	NA	NA	22049	NA
4	126187500	NA	NA	15861	NA
4	126212500	NA	NA	14693	NA
4	126237500	NA	NA	19057	NA
4	126262500	72.8599	-1.708587	19493	0.00373774688349664
4	126287500	NA	NA	15286	NA
4	126312500	NA	NA	6280	NA
4	126337500	NA	NA	14343	NA
4	126362500	NA	NA	9656	NA
4	126387500	NA	NA	11204	NA
4	126412500	NA	NA	16119	NA
4	126437500	21.646593	-1.375186	4417	0.00490074552863935
4	126462500	16.451776	-0.942649	3555	0.00462778509142053
4	126487500	37.792816	-1.171175	5124	0.00737564715066354
4	126512500	NA	NA	7602	NA
4	126537500	NA	NA	7429	NA
4	126562500	NA	NA	4777	NA
4	126587500	NA	NA	14282	NA
4	126612500	NA	NA	9355	NA
4	126637500	NA	NA	16477	NA
4	126662500	NA	NA	15680	NA
4	126687500	NA	NA	17758	NA
4	126712500	52.479035	-0.796871	4591	0.0114308505772163
4	126737500	NA	NA	4472	NA
4	126762500	52.523206	-1.086223	6336	0.00828964741161616
4	126787500	NA	NA	7564	NA
4	126812500	NA	NA	6287	NA
4	126837500	44.959743	-0.369184	3715	0.0121022188425303
4	126862500	54.915426	-0.538337	4241	0.0129486974770101
4	126887500	78.168876	-1.22307	4970	0.0157281440643863
4	126912500	22.972349	-1.420241	3206	0.00716542389270119
4	126937500	61.064768	-1.17066	6666	0.00916063126312631
4	126962500	NA	NA	17958	NA
4	126987500	NA	NA	13541	NA
4	127012500	NA	NA	19336	NA
4	127037500	NA	NA	15304	NA
4	127062500	28.005935	-1.685759	6197	0.00451927303533968
4	127087500	204.142947	0.14882	11065	0.018449430366019
4	127112500	NA	NA	10430	NA
4	127137500	NA	NA	10718	NA
4	127162500	128.240069	-0.603561	7980	0.016070184085213
4	127187500	NA	NA	5357	NA
4	127212500	62.741788	-0.632162	5282	0.0118784149943203
4	127237500	NA	NA	11693	NA
4	127262500	NA	NA	24132	NA
4	127287500	NA	NA	16310	NA
4	127312500	98.390583	-1.532827	21958	0.00448085358411513
4	127337500	NA	NA	23502	NA
4	127362500	69.015451	-1.823812	23082	0.00299001174075037
4	127387500	117.142698	-0.448201	18805	0.006229337835682
4	127412500	NA	NA	23828	NA
4	127437500	122.958247	-1.217812	22630	0.00543341789659744
4	127462500	61.835656	-1.209075	13160	0.00469875805471125
4	127487500	NA	NA	24575	NA
4	127512500	76.269766	-1.489953	23250	0.00328042004301075
4	127537500	NA	NA	17456	NA
4	127562500	147.119878	-0.182437	15143	0.00971537198705673
4	127587500	NA	NA	15378	NA
4	127612500	NA	NA	19926	NA
4	127637500	NA	NA	20391	NA
4	127662500	NA	NA	10229	NA
4	127687500	42.007631	-1.209308	5499	0.00763914002545917
4	127712500	NA	NA	18878	NA
4	127737500	NA	NA	15782	NA
4	127762500	NA	NA	13986	NA
4	127787500	NA	NA	20891	NA
4	127812500	NA	NA	10255	NA
4	127837500	78.350933	-0.948474	9917	0.00790066885146718
4	127862500	NA	NA	11583	NA
4	127887500	NA	NA	13742	NA
4	127912500	NA	NA	22647	NA
4	127937500	NA	NA	23119	NA
4	127962500	162.388654	0.075198	12803	0.0126836408654222
4	127987500	NA	NA	22609	NA
4	128012500	NA	NA	20270	NA
4	128037500	NA	NA	22648	NA
4	128062500	NA	NA	20044	NA
4	128087500	NA	NA	16079	NA
4	128112500	NA	NA	24549	NA
4	128137500	NA	NA	17301	NA
4	128162500	NA	NA	21032	NA
4	128187500	NA	NA	24130	NA
4	128212500	NA	NA	21413	NA
4	128237500	75.651184	-0.723526	9333	0.00810577349191043
4	128262500	NA	NA	13776	NA
4	128287500	NA	NA	17646	NA
4	128312500	NA	NA	15537	NA
4	128337500	NA	NA	15023	NA
4	128362500	63.989558	-0.748949	6909	0.0092617684180055
4	128387500	NA	NA	8103	NA
4	128412500	164.68763	-0.755191	17194	0.00957820344306153
4	128437500	NA	NA	23523	NA
4	128462500	NA	NA	21196	NA
4	128487500	NA	NA	8331	NA
4	128512500	NA	NA	9741	NA
4	128537500	NA	NA	9585	NA
4	128562500	NA	NA	22306	NA
4	128587500	NA	NA	16343	NA
4	128612500	NA	NA	20217	NA
4	128637500	NA	NA	16176	NA
4	128662500	NA	NA	18458	NA
4	128687500	NA	NA	17356	NA
4	128712500	NA	NA	11434	NA
4	128737500	95.627184	-0.09022	9251	0.0103369564371419
4	128762500	NA	NA	18649	NA
4	128787500	NA	NA	9823	NA
4	128812500	NA	NA	11314	NA
4	128837500	NA	NA	13080	NA
4	128862500	5.02231	-1.793536	2295	0.00218837037037037
4	128887500	24.62776	-1.866646	6532	0.00377032455603184
4	128912500	NA	NA	7354	NA
4	128937500	NA	NA	10132	NA
4	128962500	NA	NA	14287	NA
4	128987500	200.255092	0.742908	21174	0.00945759384150373
4	129012500	NA	NA	13753	NA
4	129037500	214.485651	0.268352	19782	0.0108424654231119
4	129062500	62.652916	-0.445699	10383	0.00603418241356063
4	129087500	NA	NA	19890	NA
4	129112500	109.304451	-0.684797	12691	0.00861275321093689
4	129137500	32.65281	-1.745942	7643	0.0042722504252257
4	129162500	NA	NA	18036	NA
4	129187500	138.298613	-0.000558	15956	0.00866749893457007
4	129212500	99.411187	-0.649052	11049	0.00899730174676441
4	129237500	46.191638	-1.661218	10465	0.00441391667462972
4	129262500	NA	NA	9854	NA
4	129287500	NA	NA	11117	NA
4	129312500	158.6757	-0.649334	22124	0.00717210721388537
4	129337500	132.646494	-0.279326	18086	0.00733420844852372
4	129362500	NA	NA	21286	NA
4	129387500	66.365972	-1.272472	13111	0.00506185432079933
4	129412500	83.636521	-1.409167	21335	0.00392015565971409
4	129437500	73.37305	-1.301467	18083	0.00405757064646353
4	129462500	149.798721	-0.099905	21411	0.00699634398206529
4	129487500	119.958028	-0.606921	15178	0.00790341467914086
4	129512500	77.956332	-1.754357	14831	0.0052563098914436
4	129537500	NA	NA	18835	NA
4	129562500	168.735544	0.589005	12895	0.0130853465684374
4	129587500	NA	NA	12163	NA
4	129612500	NA	NA	18564	NA
4	129637500	NA	NA	17351	NA
4	129662500	124.99862	-0.35788	23144	0.00540090822675423
4	129687500	59.162036	-1.685087	21259	0.00278291716449504
4	129712500	NA	NA	24867	NA
4	129737500	172.051677	-0.707879	24507	0.00702051156812339
4	129762500	178.826868	-0.152134	21352	0.00837518115399026
4	129787500	NA	NA	16577	NA
4	129812500	NA	NA	24132	NA
4	129837500	NA	NA	20681	NA
4	129862500	79.595208	-1.118354	16588	0.00479836074270557
4	129887500	NA	NA	17348	NA
4	129912500	225.346761	0.873656	14247	0.0158171377132028
4	129937500	NA	NA	15992	NA
4	129962500	NA	NA	24092	NA
4	129987500	58.267349	-0.989345	11355	0.00513142659621312
4	130012500	NA	NA	18041	NA
4	130037500	NA	NA	23461	NA
4	130062500	NA	NA	24416	NA
4	130087500	43.099744	-1.838606	21974	0.00196139728770365
4	130112500	131.845487	-1.03239	23479	0.00561546432982665
4	130137500	151.392187	-1.086732	24514	0.00617574394223709
4	130162500	62.064646	-1.436504	15226	0.00407622789964534
4	130187500	NA	NA	20732	NA
4	130212500	75.915667	-1.220767	16245	0.00467317125269314
4	130237500	174.847709	-0.039192	23899	0.00731610983723168
4	130262500	NA	NA	20111	NA
4	130287500	NA	NA	15395	NA
4	130312500	NA	NA	19434	NA
4	130337500	NA	NA	20159	NA
4	130362500	66.310926	-1.846062	23361	0.00283853114164633
4	130387500	185.324859	0.109311	19068	0.00971915560100692
4	130412500	147.556109	-0.530521	17651	0.00835964585575888
4	130437500	NA	NA	21457	NA
4	130462500	215.006885	-0.053268	21440	0.0100283062033582
4	130487500	41.062317	-1.465253	13179	0.00311573844753016
4	130512500	109.623428	-0.840006	20313	0.00539671284399153
4	130537500	145.501994	-1.016286	24774	0.00587317324614515
4	130562500	NA	NA	23129	NA
4	130587500	152.496452	-0.319737	19011	0.00802148503497975
4	130612500	NA	NA	19867	NA
4	130637500	152.906064	-0.33439	16506	0.00926366557615413
4	130662500	33.930747	-1.376884	16309	0.00208049218223067
4	130687500	92.533431	-0.34088	18645	0.00496290860820595
4	130712500	NA	NA	22975	NA
4	130737500	NA	NA	23021	NA
4	130762500	NA	NA	20595	NA
4	130787500	157.357342	-0.293141	19379	0.00811999287888952
4	130812500	65.184	-0.437163	9033	0.00721620724011956
4	130837500	39.385101	-1.839292	14861	0.00265023221855864
4	130862500	NA	NA	22169	NA
4	130887500	NA	NA	24631	NA
4	130912500	NA	NA	18806	NA
4	130937500	NA	NA	12987	NA
4	130962500	NA	NA	16302	NA
4	130987500	112.871395	0.25228	10630	0.0106181933207902
4	131012500	NA	NA	16276	NA
4	131037500	NA	NA	13788	NA
4	131062500	NA	NA	16058	NA
4	131087500	NA	NA	15448	NA
4	131112500	NA	NA	14953	NA
4	131137500	NA	NA	13732	NA
4	131162500	NA	NA	5662	NA
4	131187500	NA	NA	15383	NA
4	131212500	44.50363	-1.083555	5708	0.00779671163279608
4	131237500	72.742455	-1.271752	8559	0.00849894321766562
4	131262500	NA	NA	15663	NA
4	131287500	NA	NA	22503	NA
4	131312500	NA	NA	22417	NA
4	131337500	NA	NA	22072	NA
4	131362500	111.94147	-0.943132	19088	0.00586449444677284
4	131387500	NA	NA	21390	NA
4	131412500	76.889739	-0.777391	9120	0.00843089243421053
4	131437500	NA	NA	12422	NA
4	131462500	215.143703	-0.743359	20794	0.0103464318072521
4	131487500	122.782569	-1.232172	21669	0.00566627758549079
4	131512500	NA	NA	18789	NA
4	131537500	49.463812	-1.376258	10267	0.00481774734586539
4	131562500	NA	NA	21156	NA
4	131587500	NA	NA	23236	NA
4	131612500	NA	NA	16482	NA
4	131637500	NA	NA	21994	NA
4	131662500	NA	NA	23878	NA
4	131687500	NA	NA	23356	NA
4	131712500	NA	NA	16379	NA
4	131737500	141.77918	-0.743912	18567	0.00763608445090752
4	131762500	14.786292	-0.942838	4975	0.00297211899497487
4	131787500	NA	NA	19241	NA
4	131812500	NA	NA	20486	NA
4	131837500	64.204721	-1.241775	14359	0.00447139222787102
4	131862500	NA	NA	18520	NA
4	131887500	NA	NA	8077	NA
4	131912500	NA	NA	24764	NA
4	131937500	112.547997	-1.380888	22299	0.0050472217139782
4	131962500	140.588818	-0.111979	15996	0.00878899837459365
4	131987500	162.228829	-0.91246	20095	0.00807309425230157
4	132012500	NA	NA	20373	NA
4	132037500	75.300166	-1.808448	19307	0.00390014844356969
4	132062500	74.644727	-0.056029	12942	0.00576763460052542
4	132087500	NA	NA	15427	NA
4	132112500	NA	NA	8295	NA
4	132137500	31.977805	-1.572096	13140	0.00243362290715373
4	132162500	NA	NA	15333	NA
4	132212500	12.547048	-1.500718	5422	0.00231409959424567
4	132237500	NA	NA	18644	NA
4	132262500	NA	NA	22619	NA
4	132287500	NA	NA	20961	NA
4	132312500	NA	NA	23483	NA
4	132337500	86.690034	-1.422047	16251	0.00533444304965848
4	132362500	161.854325	-1.168441	22260	0.00727108378256963
4	132387500	148.68598	-1.20096	19146	0.00776590306069153
4	132412500	27.133328	-0.939395	5111	0.00530881001760908
4	132437500	NA	NA	16733	NA
4	132462500	108.062383	-0.370062	16982	0.00636334842774703
4	132487500	170.097014	-0.304347	20555	0.00827521352468986
4	132512500	130.394803	-0.345281	19443	0.00670651663837885
4	132537500	NA	NA	23409	NA
4	132562500	NA	NA	15386	NA
4	132587500	NA	NA	20087	NA
4	132612500	NA	NA	15568	NA
4	132637500	85.584702	-0.877555	15534	0.00550950830436462
4	132662500	15.947118	-1.385345	4333	0.0036803872605585
4	132687500	NA	NA	12155	NA
4	132712500	NA	NA	13729	NA
4	132737500	NA	NA	10985	NA
4	132762500	60.670655	-1.098533	4671	0.0129887936202098
4	132787500	21.002874	-1.93828	6033	0.00348133167578319
4	132812500	NA	NA	11862	NA
4	132837500	NA	NA	19859	NA
4	132862500	NA	NA	11505	NA
4	132887500	NA	NA	18504	NA
4	132912500	NA	NA	18676	NA
4	132937500	90.27656	-0.782882	12701	0.00710783087945831
4	132962500	NA	NA	11916	NA
4	132987500	126.160649	0.744199	11592	0.0108834238267771
4	133012500	NA	NA	14641	NA
4	133037500	NA	NA	21001	NA
4	133062500	NA	NA	14110	NA
4	133087500	99.393857	0.435584	15253	0.00651634806267619
4	133112500	NA	NA	19200	NA
4	133137500	NA	NA	1146	NA
4	133162500	NA	NA	2621	NA
4	133212500	4.674033	-1.367358	438	0.0106713082191781
4	133237500	NA	NA	6940	NA
4	133262500	NA	NA	16540	NA
4	133287500	61.556037	-1.086028	4765	0.0129183708289612
4	133312500	NA	NA	10330	NA
4	133337500	NA	NA	17334	NA
4	133362500	157.00664	-0.342226	23527	0.0066734662302886
4	133387500	111.205882	-1.525565	24242	0.00458732291065094
4	133412500	NA	NA	19363	NA
4	133437500	135.485969	-0.913398	23640	0.00573121696277496
4	133462500	NA	NA	10849	NA
4	133487500	NA	NA	14251	NA
4	133512500	NA	NA	21933	NA
4	133537500	NA	NA	24419	NA
4	133562500	NA	NA	15695	NA
4	133587500	NA	NA	19766	NA
4	133612500	52.35066	-1.649321	6417	0.0081581206171108
4	133637500	NA	NA	15176	NA
4	133662500	98.419284	-0.321262	13500	0.00729031733333333
4	133687500	NA	NA	18390	NA
4	133712500	107.035295	-1.332447	17858	0.0059936888229365
4	133737500	144.569953	-0.692087	17036	0.00848614422399624
4	133762500	NA	NA	9135	NA
